record_id,date,route_id,vessel_type_id,port_id,distance_nm,freight_rate_usd,transit_delay_days,trade_volume_tons,ghg_emission_tons,period_status
9476,2025-06-16,1,1,102,8545,2853,4,28329,22173.5,Post-Disruption
9477,2024-01-06,2,1,103,11748,4037,15,79151,30144.0,During-Disruption
9478,2023-03-19,1,1,102,8544,2573,5,54740,22996.0,Pre-Disruption
9479,2024-10-09,1,1,104,8658,2864,6,42260,22466.0,During-Disruption
9480,2023-05-20,3,2,104,6258,3279,7,79373,16438.0,Pre-Disruption
9481,2024-07-06,1,3,102,8616,2236,5,46672,22590.0,During-Disruption
9482,2025-09-24,1,1,104,8416,2451,4,56646,22062.0,Post-Disruption
9483,2023-10-09,3,4,104,6180,3034,6,50695,16830.0,Pre-Disruption
9484,2024-03-15,1,3,101,8583,2210,7,32828,23073.5,During-Disruption
9485,2023-09-27,2,4,103,11982,4201,15,60092,30987.0,Pre-Disruption
9486,2025-01-15,1,4,101,8470,2533,7,45439,22343.0,Post-Disruption
9487,2023-04-14,1,2,101,8489,2618,7,18019,22326.5,Pre-Disruption
9488,2025-02-04,2,2,103,11896,4237,14,35348,31261.0,Post-Disruption
9489,2023-04-05,1,1,101,8529,2619,7,65664,22821.5,Pre-Disruption
9490,2024-12-29,3,3,104,6179,3353,9,63430,16500.5,During-Disruption
9491,2024-04-24,4,2,102,1602,1907,2,56983,5156.0,During-Disruption
9492,2025-02-18,1,2,102,8630,2780,5,16950,22076.0,Post-Disruption
9493,2023-01-13,4,2,103,1486,1769,3,37732,4254.0,Pre-Disruption
9494,2024-08-23,1,1,102,8626,2782,5,66470,23190.0,During-Disruption
9495,2023-04-05,1,2,102,8405,2348,5,62285,21830.5,Pre-Disruption
9496,2023-10-20,1,1,102,8624,2700,6,16732,22732.0,Pre-Disruption
9497,2023-01-25,2,3,102,11845,4593,12,70081,30988.5,Pre-Disruption
9498,2025-07-27,2,4,101,11754,4512,13,48398,30826.0,Post-Disruption
9499,2025-01-31,1,3,104,8466,2651,4,58288,22442.0,Post-Disruption
9500,2024-10-15,3,3,104,6284,3421,6,50851,16698.0,During-Disruption
9501,2025-09-11,3,1,102,6246,3339,6,21128,17021.0,Post-Disruption
9502,2024-09-29,1,4,103,8473,2346,6,79345,22721.5,During-Disruption
9503,2024-05-05,3,1,101,6238,3197,9,54204,16358.0,During-Disruption
9504,2024-07-28,4,4,102,1623,2205,3,60252,5627.5,During-Disruption
9505,2023-10-21,1,1,102,8631,2569,6,41294,22961.5,Pre-Disruption
9506,2025-06-14,1,1,103,8582,2432,7,83843,22640.0,Post-Disruption
9507,2023-02-09,2,3,101,11795,4659,12,79100,31270.5,Pre-Disruption
9508,2025-02-14,2,2,102,11947,4123,15,35486,30794.5,Post-Disruption
9509,2024-06-03,2,1,103,11831,4410,12,21532,30680.5,During-Disruption
9510,2024-06-29,1,2,101,8412,2447,7,57931,21867.0,During-Disruption
9511,2023-08-24,2,2,101,11769,4461,12,38676,30166.5,Pre-Disruption
9512,2024-04-07,2,1,102,11955,4381,13,60732,30903.5,During-Disruption
9513,2024-04-27,2,2,103,11887,4097,12,29139,30288.5,During-Disruption
9514,2024-03-05,1,1,103,8488,2305,7,24721,21845.0,During-Disruption
9515,2025-11-11,2,2,102,11853,4677,13,46220,31336.5,Post-Disruption
9516,2023-12-09,1,1,102,8549,2649,4,26048,22388.5,During-Disruption
9517,2025-11-29,2,2,102,11831,4112,13,34904,31135.5,Post-Disruption
9518,2023-05-13,4,1,103,1543,2169,2,73247,4379.5,Pre-Disruption
9519,2023-12-17,2,1,101,11946,4479,14,24196,31026.0,During-Disruption
9520,2024-05-20,1,2,102,8462,2668,7,15040,23046.0,During-Disruption
9521,2023-03-25,2,2,104,11869,4365,14,72262,30288.5,Pre-Disruption
9522,2025-09-19,3,4,104,6335,3238,9,78866,17170.5,Post-Disruption
9523,2025-04-09,3,3,102,6388,3075,6,70146,17145.0,Post-Disruption
9524,2025-05-10,2,3,104,11822,4295,14,84465,30633.0,Post-Disruption
9525,2023-12-09,1,1,101,8669,2825,5,83711,22199.5,During-Disruption
9526,2025-05-15,2,1,101,11707,4093,14,62468,30002.5,Post-Disruption
9527,2023-10-20,2,1,104,11917,4354,14,53128,31274.5,Pre-Disruption
9528,2024-08-20,4,1,103,1573,1667,2,51099,4888.5,During-Disruption
9529,2024-10-06,2,3,102,11825,4148,15,79681,31040.5,During-Disruption
9530,2024-03-23,2,1,103,11748,4004,12,63377,30276.0,During-Disruption
9531,2024-11-20,2,1,101,11935,4245,12,56949,30537.5,During-Disruption
9532,2025-09-28,1,1,104,8655,2875,5,35509,22368.5,Post-Disruption
9533,2025-05-04,3,1,102,6215,3546,9,40681,16834.5,Post-Disruption
9534,2024-05-16,2,1,104,11978,4443,15,54197,31299.0,During-Disruption
9535,2025-02-02,4,2,104,1484,1783,3,64506,5126.0,Post-Disruption
9536,2025-01-04,2,1,103,11819,4286,12,63384,30926.5,Post-Disruption
9537,2023-09-07,1,2,103,8449,2411,7,57297,21663.5,Pre-Disruption
9538,2024-08-23,2,2,104,11863,4536,13,16858,31285.5,During-Disruption
9539,2023-05-05,1,3,101,8547,2895,4,72878,22016.5,Pre-Disruption
9540,2023-04-23,1,3,102,8442,2416,5,26258,22364.0,Pre-Disruption
9541,2025-09-07,1,3,104,8535,2684,7,29640,23189.5,Post-Disruption
9542,2023-05-30,3,1,104,6345,3234,8,74311,17480.5,Pre-Disruption
9543,2025-05-24,2,1,104,11917,4673,12,71363,30341.5,Post-Disruption
9544,2023-12-09,1,4,104,8680,2371,7,26826,23077.0,During-Disruption
9545,2024-08-02,2,1,103,11933,4518,15,42375,31794.5,During-Disruption
9546,2025-02-21,2,1,103,11962,4614,13,39270,30952.0,Post-Disruption
9547,2023-11-17,4,1,101,1514,1906,1,28180,5255.0,During-Disruption
9548,2025-04-01,2,2,102,11888,4152,15,39015,31016.0,Post-Disruption
9549,2024-06-15,3,1,104,6296,3386,8,27767,16849.0,During-Disruption
9550,2024-05-06,1,3,101,8437,2881,4,66809,22790.5,During-Disruption
9551,2024-09-03,3,2,103,6111,3310,7,78544,16409.5,During-Disruption
9552,2023-09-09,3,1,102,6223,3320,8,75585,16106.5,Pre-Disruption
9553,2023-06-22,4,1,101,1443,1910,4,36259,4552.5,Pre-Disruption
9554,2025-05-24,1,2,102,8413,2686,7,36051,22562.5,Post-Disruption
9555,2023-07-20,2,1,102,11751,4499,15,80213,30816.5,Pre-Disruption
9556,2023-08-05,2,1,102,11944,4567,15,38468,31420.0,Pre-Disruption
9557,2024-01-11,1,1,103,8579,2291,5,77524,23216.5,During-Disruption
9558,2023-01-11,2,3,104,11829,4673,14,17601,30586.5,Pre-Disruption
9559,2025-11-01,4,2,102,1499,2268,1,46663,4841.5,Post-Disruption
9560,2025-06-10,2,1,101,11983,4492,15,34475,31227.5,Post-Disruption
9561,2024-03-10,4,2,102,1510,2287,3,64875,4614.0,During-Disruption
9562,2025-03-28,1,2,102,8687,2271,6,16039,23575.5,Post-Disruption
9563,2025-07-19,3,1,103,6191,2976,8,66706,16590.5,Post-Disruption
9564,2024-11-21,2,1,101,11775,4045,14,18346,31163.5,During-Disruption
9565,2025-05-04,2,4,102,11904,4514,13,38262,30657.0,Post-Disruption
9566,2025-02-22,4,2,103,1421,1933,3,26276,4055.5,Post-Disruption
9567,2023-11-15,1,2,103,8569,2414,5,16262,22340.5,During-Disruption
9568,2025-04-23,3,1,104,6256,2976,7,69681,16814.0,Post-Disruption
9569,2024-09-12,2,3,104,11921,4488,15,77632,30625.5,During-Disruption
9570,2025-02-23,1,2,104,8467,2430,4,52877,22768.5,Post-Disruption
9571,2024-02-01,4,1,102,1560,1649,1,56975,5083.0,During-Disruption
9572,2025-12-17,2,4,102,11873,4660,14,19932,31225.5,Post-Disruption
9573,2024-04-04,3,1,102,6137,3006,8,71478,17119.5,During-Disruption
9574,2023-03-02,1,1,103,8425,2631,4,16461,22770.5,Pre-Disruption
9575,2024-01-04,3,1,102,6353,3597,6,34769,16436.5,During-Disruption
9576,2024-12-19,2,3,103,11998,4497,13,17145,31276.0,During-Disruption
9577,2024-06-29,1,3,101,8682,2206,6,37331,22773.0,During-Disruption
9578,2025-11-06,2,3,102,11946,4291,12,70335,30704.0,Post-Disruption
9579,2024-05-10,1,4,101,8410,2541,4,45281,21538.0,During-Disruption
9580,2024-05-11,2,1,104,11937,4279,13,31445,31416.5,During-Disruption
9581,2024-05-19,1,2,101,8506,2735,7,36676,23136.0,During-Disruption
9582,2025-08-26,1,2,101,8400,2511,5,84124,22504.0,Post-Disruption
9583,2025-12-28,1,4,103,8410,2690,4,15352,21582.0,Post-Disruption
9584,2023-06-10,2,1,103,11857,4076,14,33012,31542.5,Pre-Disruption
9585,2024-12-18,2,4,103,11787,4123,15,19098,31109.5,During-Disruption
9586,2025-09-19,2,1,103,11941,4283,13,30382,31206.5,Post-Disruption
9587,2023-09-26,1,3,104,8531,2871,7,35344,22290.5,Pre-Disruption
9588,2024-11-29,2,2,101,11785,4481,15,51387,30521.5,During-Disruption
9589,2025-05-14,3,3,104,6209,3123,7,28399,16432.5,Post-Disruption
9590,2023-12-16,1,1,104,8510,2277,6,15531,22486.0,During-Disruption
9591,2023-04-20,3,1,103,6307,3507,6,64348,17190.5,Pre-Disruption
9592,2024-02-11,2,1,101,11988,4556,12,34706,31933.0,During-Disruption
9593,2024-10-11,3,2,101,6173,2968,8,25181,16909.5,During-Disruption
9594,2023-02-20,1,2,104,8648,2298,7,23654,22793.0,Pre-Disruption
9595,2025-12-27,1,4,103,8507,2267,6,40978,22280.5,Post-Disruption
9596,2024-08-18,3,1,104,6103,2977,9,49501,16771.5,During-Disruption
9597,2025-09-05,3,1,101,6314,3045,7,72366,17332.0,Post-Disruption
9598,2025-12-01,1,1,103,8578,2274,7,66899,22018.0,Post-Disruption
9599,2024-12-31,1,1,104,8554,2713,4,67390,23213.0,During-Disruption
9600,2023-02-26,2,3,101,11988,4668,12,75583,31277.0,Pre-Disruption
9601,2025-01-07,2,3,102,11924,4086,15,57543,30560.0,Post-Disruption
9602,2023-07-15,3,4,103,6204,2947,6,50891,17041.0,Pre-Disruption
9603,2025-12-21,1,1,101,8483,2776,6,61849,23055.5,Post-Disruption
9604,2023-04-22,2,1,103,11776,4041,15,40105,30006.0,Pre-Disruption
9605,2025-02-03,1,1,101,8602,2333,6,60441,23253.0,Post-Disruption
9606,2024-12-11,1,2,103,8640,2792,4,33282,22513.0,During-Disruption
9607,2025-08-05,1,4,102,8687,2218,6,36833,22780.5,Post-Disruption
9608,2023-01-26,3,1,104,6294,3591,9,75996,17041.0,Pre-Disruption
9609,2024-02-14,2,1,104,11904,4119,14,70612,30752.0,During-Disruption
9610,2025-01-27,3,3,104,6313,3234,8,42396,17304.5,Post-Disruption
9611,2024-06-14,1,2,102,8418,2730,4,60871,22653.0,During-Disruption
9612,2025-01-18,1,1,103,8558,2269,4,40439,23148.0,Post-Disruption
9613,2023-09-03,1,3,103,8611,2633,7,72399,22627.5,Pre-Disruption
9614,2024-10-23,1,1,101,8452,2388,7,50452,23028.0,During-Disruption
9615,2025-06-27,3,4,101,6187,3302,6,54849,16608.5,Post-Disruption
9616,2024-01-31,1,1,103,8559,2805,5,73784,23370.5,During-Disruption
9617,2024-06-05,1,1,102,8408,2861,4,61037,22481.0,During-Disruption
9618,2025-07-14,1,1,102,8578,2586,5,49577,23431.0,Post-Disruption
9619,2023-09-21,1,1,104,8482,2835,6,45106,21975.0,Pre-Disruption
9620,2025-02-28,3,2,104,6250,3032,9,43799,17079.0,Post-Disruption
9621,2023-06-21,2,2,104,11724,4221,14,38502,31107.0,Pre-Disruption
9622,2023-09-22,3,1,103,6324,2966,8,78512,17402.0,Pre-Disruption
9623,2025-11-15,2,2,101,11893,4230,12,30241,31601.5,Post-Disruption
9624,2024-04-20,1,1,103,8517,2867,7,51175,21869.5,During-Disruption
9625,2023-12-22,1,1,103,8647,2349,5,46359,22249.5,During-Disruption
9626,2025-11-15,3,4,102,6177,3008,6,68918,17389.5,Post-Disruption
9627,2023-02-03,3,3,102,6251,3328,6,78226,17555.5,Pre-Disruption
9628,2023-09-21,1,1,101,8455,2694,6,80532,22340.5,Pre-Disruption
9629,2025-03-26,1,1,101,8658,2814,5,19895,23531.0,Post-Disruption
9630,2025-05-24,1,2,103,8422,2280,4,37842,22330.0,Post-Disruption
9631,2025-01-23,1,1,103,8561,2817,7,31351,22097.5,Post-Disruption
9632,2024-07-19,1,2,103,8664,2739,5,61964,22851.0,During-Disruption
9633,2024-04-06,1,2,103,8481,2687,4,24819,22440.5,During-Disruption
9634,2024-10-16,2,1,102,11758,4007,14,34136,30847.0,During-Disruption
9635,2023-03-22,1,1,104,8465,2674,4,74253,22968.5,Pre-Disruption
9636,2025-01-26,1,3,104,8514,2453,5,45612,22980.0,Post-Disruption
9637,2025-05-19,3,1,104,6390,3452,8,72328,17093.0,Post-Disruption
9638,2025-12-05,2,1,101,11941,4492,12,82060,31735.5,Post-Disruption
9639,2024-08-21,4,3,101,1508,2264,2,33840,5035.0,During-Disruption
9640,2025-03-17,1,3,101,8431,2770,5,76609,21619.5,Post-Disruption
9641,2025-12-12,2,1,101,11912,4204,14,35388,31291.0,Post-Disruption
9642,2025-09-10,1,4,102,8487,2366,6,63186,22354.5,Post-Disruption
9643,2024-12-04,2,2,103,11761,4326,15,70199,31216.5,During-Disruption
9644,2024-04-20,1,1,101,8402,2424,7,80905,22923.0,During-Disruption
9645,2024-08-14,1,1,104,8661,2629,4,75628,23149.5,During-Disruption
9646,2023-01-16,4,3,101,1511,2078,4,66325,5530.5,Pre-Disruption
9647,2024-05-01,2,1,104,11711,4108,15,59553,30086.5,During-Disruption
9648,2024-12-06,4,1,103,1452,2016,3,36983,5459.0,During-Disruption
9649,2024-09-11,1,2,102,8547,2572,4,28147,23079.5,During-Disruption
9650,2025-10-15,1,2,102,8533,2477,5,61688,23244.5,Post-Disruption
9651,2025-02-15,2,2,101,11783,4410,14,46483,30697.5,Post-Disruption
9652,2024-03-22,3,2,101,6283,3090,7,58582,17345.5,During-Disruption
9653,2023-10-17,2,1,104,11868,4666,15,64506,30526.0,Pre-Disruption
9654,2023-07-28,4,1,101,1448,1620,4,23249,4273.0,Pre-Disruption
9655,2024-02-17,1,2,102,8507,2874,7,51141,22119.5,During-Disruption
9656,2024-11-07,3,3,101,6292,3149,7,71664,16902.0,During-Disruption
9657,2024-10-25,1,2,104,8613,2758,4,43791,23206.5,During-Disruption
9658,2023-10-17,1,1,103,8494,2761,6,36968,22688.0,Pre-Disruption
9659,2023-05-31,2,4,102,11730,4374,15,33639,31047.0,Pre-Disruption
9660,2025-05-04,2,1,102,11855,4649,15,20755,31128.5,Post-Disruption
9661,2024-08-30,1,1,103,8411,2822,4,81877,22431.5,During-Disruption
9662,2024-01-05,1,1,103,8671,2483,6,43170,23472.5,During-Disruption
9663,2024-12-05,2,1,102,11924,4680,12,33963,31790.0,During-Disruption
9664,2025-04-05,2,2,104,11862,4562,12,46961,30901.0,Post-Disruption
9665,2025-10-01,1,1,104,8443,2719,7,77013,22146.5,Post-Disruption
9666,2024-01-12,1,1,101,8625,2641,7,69902,22468.5,During-Disruption
9667,2025-08-30,1,1,104,8652,2644,4,47441,22683.0,Post-Disruption
9668,2023-04-28,4,2,102,1632,2016,2,17691,5612.0,Pre-Disruption
9669,2025-10-25,4,4,101,1658,2130,4,68447,4702.0,Post-Disruption
9670,2024-03-19,2,3,104,11986,4541,14,54154,31853.0,During-Disruption
9671,2025-01-24,4,1,103,1579,2061,4,28453,4778.5,Post-Disruption
9672,2024-10-01,2,2,104,11922,4141,13,66032,31529.0,During-Disruption
9673,2023-05-04,1,1,101,8515,2315,5,20923,23143.5,Pre-Disruption
9674,2024-10-19,1,1,103,8404,2306,4,74481,22381.0,During-Disruption
9675,2025-04-01,4,3,101,1660,2145,1,74159,5269.0,Post-Disruption
9676,2024-10-25,2,1,101,11765,4177,13,29929,30192.5,During-Disruption
9677,2023-12-26,3,1,103,6114,2931,8,69292,15925.0,During-Disruption
9678,2024-09-14,3,1,101,6248,3197,6,76742,17330.0,During-Disruption
9679,2025-12-16,2,1,102,11800,4160,13,68572,30666.0,Post-Disruption
9680,2025-07-07,1,1,101,8666,2611,6,60838,23100.0,Post-Disruption
9681,2024-03-27,1,1,102,8617,2825,6,57910,23148.5,During-Disruption
9682,2023-04-30,1,1,103,8441,2622,5,76059,22967.5,Pre-Disruption
9683,2024-08-04,1,4,101,8465,2293,5,48393,21841.5,During-Disruption
9684,2023-04-09,2,2,104,11819,4542,14,72788,30225.5,Pre-Disruption
9685,2024-05-28,1,3,101,8644,2351,6,71510,22623.0,During-Disruption
9686,2024-10-25,1,3,102,8686,2661,5,31537,22354.0,During-Disruption
9687,2024-02-05,2,2,102,11747,4355,13,35896,30603.5,During-Disruption
9688,2023-12-31,1,1,104,8687,2735,7,20949,23396.5,During-Disruption
9689,2024-08-03,2,1,103,11954,4217,14,62070,31370.0,During-Disruption
9690,2024-09-12,2,2,102,11854,4353,12,84793,31055.0,During-Disruption
9691,2025-04-07,2,1,102,11960,4576,15,52162,31643.0,Post-Disruption
9692,2023-09-04,4,1,102,1416,2000,4,33759,4262.0,Pre-Disruption
9693,2024-03-09,1,1,101,8602,2299,6,57416,23008.0,During-Disruption
9694,2024-09-06,1,3,101,8565,2620,6,23724,23094.5,During-Disruption
9695,2025-07-31,3,4,101,6147,3205,9,71971,16789.5,Post-Disruption
9696,2025-08-20,2,1,101,11928,4249,14,39320,31707.0,Post-Disruption
9697,2024-09-15,3,2,101,6312,3328,8,67731,16722.0,During-Disruption
9698,2023-11-17,1,4,104,8615,2475,4,29761,22071.5,During-Disruption
9699,2025-05-05,3,1,102,6268,3214,7,35016,16522.0,Post-Disruption
9700,2023-03-03,4,1,104,1421,1914,4,63645,5076.5,Pre-Disruption
9701,2023-10-27,2,1,102,11974,4089,14,41747,30443.0,Pre-Disruption
9702,2024-02-07,1,4,101,8512,2594,5,23928,22335.0,During-Disruption
9703,2025-08-12,3,1,101,6302,3338,7,66178,16995.0,Post-Disruption
9704,2023-09-10,3,1,103,6132,3150,7,37700,17028.0,Pre-Disruption
9705,2024-04-22,3,1,103,6188,3476,8,60794,16944.0,During-Disruption
9706,2023-06-09,1,3,104,8533,2435,7,80215,22550.5,Pre-Disruption
9707,2025-08-18,3,4,102,6110,2976,9,32825,16911.0,Post-Disruption
9708,2023-07-24,1,1,104,8426,2769,6,73486,22053.0,Pre-Disruption
9709,2025-05-07,1,4,103,8430,2299,6,65112,22171.0,Post-Disruption
9710,2025-01-29,2,1,102,11790,4460,15,15088,31044.0,Post-Disruption
9711,2024-12-21,1,1,104,8568,2597,7,36171,22705.0,During-Disruption
9712,2025-11-06,2,4,103,11746,4244,15,58457,30115.0,Post-Disruption
9713,2023-03-09,2,2,101,11778,4380,12,63664,30945.0,Pre-Disruption
9714,2023-05-13,1,1,104,8401,2251,5,66262,22200.5,Pre-Disruption
9715,2025-07-07,2,1,101,11719,4161,12,80643,30131.5,Post-Disruption
9716,2024-03-05,4,3,104,1505,1790,1,20506,5722.5,During-Disruption
9717,2023-11-04,1,3,102,8694,2321,6,83991,22678.0,During-Disruption
9718,2024-10-11,2,4,102,11789,4410,13,70616,30082.5,During-Disruption
9719,2024-02-16,1,2,102,8537,2493,5,81541,22618.5,During-Disruption
9720,2023-04-07,2,4,102,11867,4245,15,61973,30962.5,Pre-Disruption
9721,2025-11-16,1,2,103,8540,2383,6,79247,22427.0,Post-Disruption
9722,2025-12-19,1,2,101,8612,2648,6,27568,23384.0,Post-Disruption
9723,2023-07-21,1,3,103,8699,2545,7,44480,23110.5,Pre-Disruption
9724,2025-01-31,4,1,104,1431,1767,4,30551,4354.5,Post-Disruption
9725,2025-05-23,2,1,104,11729,4615,12,78109,30368.5,Post-Disruption
9726,2024-08-03,2,1,101,11743,4404,15,40494,30986.5,During-Disruption
9727,2024-01-05,1,2,101,8434,2615,7,75013,22009.0,During-Disruption
9728,2024-06-16,2,1,103,11744,4600,14,43837,30579.0,During-Disruption
9729,2025-06-17,1,1,102,8537,2723,4,83484,22512.5,Post-Disruption
9730,2024-08-29,1,1,103,8446,2800,5,77524,22953.0,During-Disruption
9731,2025-05-22,2,1,103,11884,4665,12,66202,30859.0,Post-Disruption
9732,2025-02-08,1,3,104,8417,2235,6,78464,22601.5,Post-Disruption
9733,2025-04-13,1,1,103,8584,2215,5,70641,23196.0,Post-Disruption
9734,2025-09-25,2,1,101,11771,4205,12,82019,31278.5,Post-Disruption
9735,2025-07-26,3,2,102,6222,3393,9,50249,16101.0,Post-Disruption
9736,2023-08-24,1,3,104,8570,2873,4,81491,22878.0,Pre-Disruption
9737,2023-06-11,1,1,101,8476,2622,5,64132,22945.0,Pre-Disruption
9738,2024-07-07,1,1,104,8408,2404,4,29688,22957.0,During-Disruption
9739,2025-02-26,4,4,103,1600,1756,1,29397,4906.0,Post-Disruption
9740,2025-12-27,3,1,103,6342,3314,6,49868,17841.0,Post-Disruption
9741,2024-07-12,2,4,101,11768,4298,15,69379,30043.0,During-Disruption
9742,2023-09-18,4,1,101,1638,1618,3,74785,5324.0,Pre-Disruption
9743,2023-08-05,2,1,104,11710,4498,14,43022,30174.0,Pre-Disruption
9744,2025-03-15,4,1,102,1437,1737,3,63542,5279.5,Post-Disruption
9745,2023-07-20,1,1,104,8409,2767,4,71019,22829.5,Pre-Disruption
9746,2024-02-06,1,4,103,8415,2899,5,33907,21706.5,During-Disruption
9747,2023-10-02,2,4,101,11942,4042,12,27385,31340.0,Pre-Disruption
9748,2023-07-25,1,4,101,8646,2503,4,69350,22209.0,Pre-Disruption
9749,2025-11-29,2,4,104,11741,4295,14,57726,30508.5,Post-Disruption
9750,2025-05-16,1,3,101,8633,2489,6,67521,23409.5,Post-Disruption
9751,2023-04-03,2,2,101,11743,4365,15,37937,30976.5,Pre-Disruption
9752,2025-12-01,1,3,103,8563,2824,4,81770,22606.5,Post-Disruption
9753,2024-01-14,1,1,102,8549,2568,7,47951,22294.5,During-Disruption
9754,2023-03-06,4,1,101,1679,1728,4,66095,5712.5,Pre-Disruption
9755,2023-12-31,3,2,101,6303,3174,9,62298,17587.5,During-Disruption
9756,2025-03-31,4,4,104,1630,1856,3,64191,4707.0,Post-Disruption
9757,2025-11-13,3,2,102,6390,3275,9,73046,16836.0,Post-Disruption
9758,2024-06-23,2,3,103,11995,4087,12,57298,31117.5,During-Disruption
9759,2025-12-21,2,1,101,11721,4215,15,76162,29865.5,Post-Disruption
9760,2024-05-05,1,3,102,8574,2558,6,66235,23378.0,During-Disruption
9761,2023-08-17,1,4,102,8641,2680,4,72886,23036.5,Pre-Disruption
9762,2025-11-09,1,1,104,8465,2483,4,39288,22031.5,Post-Disruption
9763,2023-01-03,3,4,103,6193,3006,7,50033,17272.5,Pre-Disruption
9764,2025-06-29,1,2,102,8612,2682,6,63225,23278.0,Post-Disruption
9765,2023-11-03,4,2,103,1640,1623,2,59498,5165.0,During-Disruption
9766,2024-03-07,2,4,102,11809,4231,14,60968,30537.5,During-Disruption
9767,2023-05-16,3,1,101,6146,2943,8,63630,16680.0,Pre-Disruption
9768,2024-05-29,1,1,103,8555,2585,6,26344,21941.5,During-Disruption
9769,2023-07-12,1,2,104,8479,2680,5,54827,22753.5,Pre-Disruption
9770,2025-05-22,4,1,102,1444,1677,4,48129,4238.0,Post-Disruption
9771,2024-10-27,1,1,101,8594,2517,6,55361,22709.0,During-Disruption
9772,2023-07-28,1,1,102,8636,2342,4,58710,23578.0,Pre-Disruption
9773,2025-08-09,1,4,101,8610,2715,4,20849,22442.0,Post-Disruption
9774,2025-11-23,1,1,103,8667,2411,6,53235,22707.5,Post-Disruption
9775,2024-10-10,1,1,104,8482,2712,6,53764,23097.0,During-Disruption
9776,2023-04-30,2,4,101,11812,4324,14,21343,31461.0,Pre-Disruption
9777,2024-09-18,2,4,102,11966,4525,15,28446,31021.0,During-Disruption
9778,2024-06-08,2,3,101,11830,4221,14,62302,30657.0,During-Disruption
9779,2025-02-07,1,2,101,8455,2685,7,39732,22497.5,Post-Disruption
9780,2024-05-26,3,1,104,6337,3354,9,53210,17608.5,During-Disruption
9781,2023-02-16,3,1,103,6125,3007,8,60099,17038.5,Pre-Disruption
9782,2025-02-10,1,1,101,8644,2686,6,27062,23560.0,Post-Disruption
9783,2025-01-09,1,3,101,8608,2569,7,70618,22904.0,Post-Disruption
9784,2024-06-05,1,1,102,8689,2829,5,72565,22310.5,During-Disruption
9785,2023-05-14,3,2,102,6282,3292,9,72945,17439.0,Pre-Disruption
9786,2023-09-05,3,1,103,6306,3018,6,19122,17107.0,Pre-Disruption
9787,2024-03-11,4,1,103,1603,2108,3,61343,5063.5,During-Disruption
9788,2024-11-16,1,2,103,8607,2553,5,35308,22305.5,During-Disruption
